counter_id,date,time,channel_1,channel_2,channel_3,channel_4
1,06/04/2010,19,0,0,0,0
1,06/04/2010,20,0,0,1,1
1,06/04/2010,21,0,0,0,1
1,06/04/2010,22,0,0,0,1
1,06/04/2010,23,0,0,0,1
1,07/04/2010,0,0,0,0,0
1,07/04/2010,1,0,0,0,0
1,07/04/2010,2,0,0,0,0
1,07/04/2010,3,0,0,0,0
1,07/04/2010,4,0,1,0,0
1,07/04/2010,5,0,0,0,0
1,07/04/2010,6,2,1,0,0
1,07/04/2010,7,2,0,1,0
1,07/04/2010,8,3,0,0,1
1,07/04/2010,9,0,0,0,0
1,07/04/2010,10,0,1,0,0
1,07/04/2010,11,0,0,0,0
1,07/04/2010,12,0,0,1,0
1,07/04/2010,13,1,0,0,0
1,07/04/2010,14,2,1,0,1
1,07/04/2010,15,1,1,0,5
1,07/04/2010,16,0,2,0,3
1,07/04/2010,17,0,1,4,9
1,07/04/2010,18,0,0,0,1
1,07/04/2010,19,0,0,0,1
1,07/04/2010,20,0,0,1,1
1,07/04/2010,21,0,0,0,1
1,07/04/2010,22,0,0,0,2
1,07/04/2010,23,0,0,0,1
1,08/04/2010,0,0,0,0,0
1,08/04/2010,1,0,0,0,0
1,08/04/2010,2,0,0,0,0
1,08/04/2010,3,0,0,2,0
1,08/04/2010,4,0,0,0,0
1,08/04/2010,5,0,0,0,0
1,08/04/2010,6,1,1,0,1
1,08/04/2010,7,1,0,0,0
1,08/04/2010,8,2,0,1,0
1,08/04/2010,9,0,0,1,0
1,08/04/2010,10,0,0,1,2
1,08/04/2010,11,0,0,1,5
1,08/04/2010,12,0,0,1,1
1,08/04/2010,13,0,0,0,1
1,08/04/2010,14,0,1,2,5
1,08/04/2010,15,0,0,1,1
1,08/04/2010,16,1,3,0,1
1,08/04/2010,17,0,2,0,1
1,08/04/2010,18,2,1,1,1
1,08/04/2010,19,0,0,1,1
1,08/04/2010,20,0,0,0,0
1,08/04/2010,21,0,0,1,1
1,08/04/2010,22,0,1,0,0
1,08/04/2010,23,0,0,0,0
1,09/04/2010,0,0,0,0,0
1,09/04/2010,1,0,0,0,0
1,09/04/2010,2,0,0,0,0
1,09/04/2010,3,0,0,1,0
1,09/04/2010,4,0,0,0,0
1,09/04/2010,5,0,0,0,1
1,09/04/2010,6,1,0,0,0
1,09/04/2010,7,0,0,0,0
1,09/04/2010,8,0,0,0,0
1,09/04/2010,9,1,0,0,0
1,09/04/2010,10,0,0,1,0
1,09/04/2010,11,1,0,0,0
1,09/04/2010,12,2,2,0,2
1,09/04/2010,13,0,0,1,0
1,09/04/2010,14,3,1,0,0
1,09/04/2010,15,1,0,0,1
1,09/04/2010,16,0,1,0,2
1,09/04/2010,17,0,0,0,1
1,09/04/2010,18,1,1,0,1
1,09/04/2010,19,1,0,1,1
1,09/04/2010,20,0,0,0,0
1,09/04/2010,21,0,0,0,3
1,09/04/2010,22,0,0,0,0
1,09/04/2010,23,0,1,0,1
1,10/04/2010,0,0,0,0,0
1,10/04/2010,1,0,0,0,0
1,10/04/2010,2,0,0,0,0
1,10/04/2010,3,0,0,0,0
1,10/04/2010,4,0,0,0,0
1,10/04/2010,5,0,0,0,0
1,10/04/2010,6,0,0,0,0
1,10/04/2010,7,0,0,0,0
1,10/04/2010,8,0,0,0,0
1,10/04/2010,9,1,0,0,1
1,10/04/2010,10,0,0,0,0
1,10/04/2010,11,1,0,0,0
1,10/04/2010,12,1,0,0,1
1,10/04/2010,13,2,0,0,1
1,10/04/2010,14,3,1,2,0
1,10/04/2010,15,2,2,0,1
1,10/04/2010,16,0,0,0,1
1,10/04/2010,17,0,0,2,1
1,10/04/2010,18,1,0,0,0
1,10/04/2010,19,1,0,0,1
1,10/04/2010,20,0,0,0,0
1,10/04/2010,21,0,0,0,0
1,10/04/2010,22,0,1,0,2
1,10/04/2010,23,0,0,0,0
1,11/04/2010,0,0,0,0,0
1,11/04/2010,1,0,0,0,0
1,11/04/2010,2,0,0,0,0
1,11/04/2010,3,0,0,0,0
1,11/04/2010,4,0,0,0,0
1,11/04/2010,5,0,0,0,0
1,11/04/2010,6,0,0,0,0
1,11/04/2010,7,0,0,0,0
1,11/04/2010,8,1,0,0,0
1,11/04/2010,9,3,0,1,0
1,11/04/2010,10,2,0,1,1
1,11/04/2010,11,0,0,0,0
1,11/04/2010,12,0,2,0,1
1,11/04/2010,13,1,0,0,1
1,11/04/2010,14,0,1,0,0
1,11/04/2010,15,0,1,0,1
1,11/04/2010,16,0,0,0,1
1,11/04/2010,17,1,0,5,3
1,11/04/2010,18,2,0,0,0
1,11/04/2010,19,0,1,1,0
1,11/04/2010,20,0,0,0,1
1,11/04/2010,21,0,0,0,1
1,11/04/2010,22,0,0,0,1
1,11/04/2010,23,0,0,1,0
1,12/04/2010,0,0,0,0,0
1,12/04/2010,1,0,0,0,1
1,12/04/2010,2,0,0,0,0
1,12/04/2010,3,0,0,0,0
1,12/04/2010,4,0,0,0,0
1,12/04/2010,5,0,1,2,2
1,12/04/2010,6,2,2,1,0
1,12/04/2010,7,4,0,2,2
1,12/04/2010,8,0,1,0,1
1,12/04/2010,9,1,0,0,0
1,12/04/2010,10,1,0,0,0
1,12/04/2010,11,0,1,0,1
1,12/04/2010,12,0,1,0,2
1,12/04/2010,13,1,0,3,0
1,12/04/2010,14,2,1,0,0
1,12/04/2010,15,0,0,0,1
1,12/04/2010,16,1,4,0,0
1,12/04/2010,17,1,2,0,0
1,12/04/2010,18,0,0,0,1
1,12/04/2010,19,0,1,0,0
1,12/04/2010,20,0,0,0,2
1,12/04/2010,21,0,0,0,0
1,12/04/2010,22,0,0,0,0
1,12/04/2010,23,0,0,0,0
1,13/04/2010,0,0,0,0,0
1,13/04/2010,1,0,0,0,0
1,13/04/2010,2,0,0,0,0
1,13/04/2010,3,0,0,0,0
1,13/04/2010,4,0,0,1,0
1,13/04/2010,5,0,1,0,0
1,13/04/2010,6,0,1,0,0
1,13/04/2010,7,2,1,0,0
1,13/04/2010,8,2,1,0,1
1,13/04/2010,9,0,0,1,0
1,13/04/2010,10,0,2,0,0
1,13/04/2010,11,0,0,0,0
1,13/04/2010,12,0,0,0,1
1,13/04/2010,13,0,0,0,1
1,13/04/2010,14,1,1,0,1
1,13/04/2010,15,0,1,1,3
1,13/04/2010,16,1,0,2,0
1,13/04/2010,17,0,1,0,0
1,13/04/2010,18,0,1,0,1
1,13/04/2010,19,0,0,1,0
1,13/04/2010,20,0,0,0,1
1,13/04/2010,21,0,0,1,2
1,13/04/2010,22,0,0,0,0
1,13/04/2010,23,0,1,0,0
1,14/04/2010,0,0,0,0,0
1,14/04/2010,1,0,0,0,0
1,14/04/2010,2,0,0,0,0
1,14/04/2010,3,0,0,1,0
1,14/04/2010,4,0,0,1,0
1,14/04/2010,5,0,0,0,0
1,14/04/2010,6,1,1,0,0
1,14/04/2010,7,1,2,0,0
1,14/04/2010,8,1,0,0,0
1,14/04/2010,9,0,0,0,0
1,14/04/2010,10,0,0,0,0
1,14/04/2010,11,0,0,0,0
1,14/04/2010,12,1,0,0,0
1,14/04/2010,13,1,0,0,1
1,14/04/2010,14,0,1,0,1
1,14/04/2010,15,1,1,1,1
1,14/04/2010,16,3,1,0,1
1,14/04/2010,17,0,2,1,1
1,14/04/2010,18,0,0,0,0
1,14/04/2010,19,0,0,0,0
1,14/04/2010,20,0,0,1,0
1,14/04/2010,21,0,0,0,0
1,14/04/2010,22,0,0,0,17
1,14/04/2010,23,0,1,0,7
1,15/04/2010,0,0,0,0,0
1,15/04/2010,1,0,0,0,0
1,15/04/2010,2,0,0,0,0
1,15/04/2010,3,0,0,0,0
1,15/04/2010,4,0,0,0,0
1,15/04/2010,5,0,0,0,0
1,15/04/2010,6,1,1,0,2
1,15/04/2010,7,3,0,0,1
1,15/04/2010,8,2,0,0,1
1,15/04/2010,9,0,1,0,1
1,15/04/2010,10,0,1,1,0
1,15/04/2010,11,1,0,0,3
1,15/04/2010,12,0,0,1,4
1,15/04/2010,13,1,0,0,1
1,15/04/2010,14,0,1,1,0
1,15/04/2010,15,0,0,0,1
1,15/04/2010,16,1,3,1,0
1,15/04/2010,17,2,1,1,0
1,15/04/2010,18,0,0,1,1
1,15/04/2010,19,0,0,0,2
1,15/04/2010,20,0,1,1,1
1,15/04/2010,21,0,0,0,0
1,15/04/2010,22,0,0,0,0
1,15/04/2010,23,0,0,0,0
1,16/04/2010,0,0,0,0,1
1,16/04/2010,1,0,0,0,0
1,16/04/2010,2,0,0,0,0
1,16/04/2010,3,0,0,1,0
1,16/04/2010,4,0,0,0,0
1,16/04/2010,5,0,0,1,0
1,16/04/2010,6,1,2,0,0
1,16/04/2010,7,1,2,0,0
1,16/04/2010,8,2,0,1,2
1,16/04/2010,9,0,1,0,1
1,16/04/2010,10,0,0,0,0
1,16/04/2010,11,0,0,0,1
1,16/04/2010,12,1,0,0,0
1,16/04/2010,13,0,3,0,0
1,16/04/2010,14,1,0,0,1
1,16/04/2010,15,0,1,0,0
1,16/04/2010,16,0,3,2,2
1,16/04/2010,17,1,0,0,0
1,16/04/2010,18,0,1,0,1
1,16/04/2010,19,0,0,0,0
1,16/04/2010,20,1,1,1,0
1,16/04/2010,21,0,0,0,0
1,16/04/2010,22,0,0,0,0
1,16/04/2010,23,0,0,0,0
1,17/04/2010,0,0,0,0,0
1,17/04/2010,1,0,0,0,0
1,17/04/2010,2,0,0,0,0
1,17/04/2010,3,0,0,0,0
1,17/04/2010,4,0,1,0,0
1,17/04/2010,5,0,0,0,0
1,17/04/2010,6,0,0,0,0
1,17/04/2010,7,0,0,0,0
1,17/04/2010,8,0,0,0,0
1,17/04/2010,9,0,0,0,0
1,17/04/2010,10,0,0,1,0
1,17/04/2010,11,3,0,0,0
1,17/04/2010,12,1,0,1,0
1,17/04/2010,13,2,1,1,1
1,17/04/2010,14,2,0,1,0
1,17/04/2010,15,0,1,0,0
1,17/04/2010,16,0,0,1,0
1,17/04/2010,17,1,0,0,0
1,17/04/2010,18,0,0,4,0
1,17/04/2010,19,0,0,1,0
1,17/04/2010,20,0,0,0,0
1,17/04/2010,21,0,0,0,0
1,17/04/2010,22,0,1,0,1
1,17/04/2010,23,0,0,0,0
1,18/04/2010,0,0,0,0,0
1,18/04/2010,1,0,0,0,0
1,18/04/2010,2,0,0,0,0
1,18/04/2010,3,0,0,0,0
1,18/04/2010,4,0,0,0,0
